BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;30.08.2018;Индекс МосБиржи;Индекс МосБиржи;2330,92;2352,06;2359,58;2325,8;34634950998,3;0;0;2;9971378420860;RUB;4277866281,1700;3;
SNDX;IMOEX;31.08.2018;Индекс МосБиржи;Индекс МосБиржи;2345,85;2328,52;2345,85;2310,78;36711421797,9;0;0;2;10035244276400;RUB;4277866281,1700;3;
SNDX;IMOEX;03.09.2018;Индекс МосБиржи;Индекс МосБиржи;2346,08;2344,3;2353,09;2339,39;16984179920,1;0;0;2;10036235282100;RUB;4277866281,1700;3;
SNDX;IMOEX;04.09.2018;Индекс МосБиржи;Индекс МосБиржи;2336,38;2348,65;2358,88;2332,34;26425382774,3;0;0;2;9994710190850;RUB;4277866281,1700;3;
SNDX;IMOEX;05.09.2018;Индекс МосБиржи;Индекс МосБиржи;2321,33;2333,04;2341,37;2321,33;26141343284,8;0;0;2;9930359182590;RUB;4277866281,1700;3;
SNDX;IMOEX;06.09.2018;Индекс МосБиржи;Индекс МосБиржи;2320,65;2320,08;2342,02;2320,08;29646878635,8;0;0;2;9927438673970;RUB;4277866281,1700;3;
SNDX;IMOEX;07.09.2018;Индекс МосБиржи;Индекс МосБиржи;2321,82;2321,66;2330,84;2305,27;32670059994,8;0;0;2;9932444117420;RUB;4277866281,1700;3;
SNDX;IMOEX;10.09.2018;Индекс МосБиржи;Индекс МосБиржи;2335,85;2322,67;2335,85;2320,04;34514794888,8;0;0;2;9992456681370;RUB;4277866281,1700;3;
SNDX;IMOEX;11.09.2018;Индекс МосБиржи;Индекс МосБиржи;2335,19;2336,16;2345,65;2314,8;44050812075,4;0;0;2;9989642900960;RUB;4277866281,1700;3;
SNDX;IMOEX;12.09.2018;Индекс МосБиржи;Индекс МосБиржи;2340,63;2339,77;2350;2328,28;40218912051,8;0;0;2;10012905951200;RUB;4277866281,1700;3;
SNDX;IMOEX;13.09.2018;Индекс МосБиржи;Индекс МосБиржи;2357,32;2339,4;2373,61;2339,4;58935651831,8;0;0;2;10084288728800;RUB;4277866281,1700;3;
SNDX;IMOEX;14.09.2018;Индекс МосБиржи;Индекс МосБиржи;2360,26;2359,06;2369,06;2345,51;42263120465,8;0;0;2;10096881244400;RUB;4277866281,1700;3;
SNDX;IMOEX;17.09.2018;Индекс МосБиржи;Индекс МосБиржи;2373,75;2362,24;2373,76;2350,09;33667666268,2;0;0;2;10154571739000;RUB;4277866281,1700;3;
SNDX;IMOEX;18.09.2018;Индекс МосБиржи;Индекс МосБиржи;2402,58;2374,09;2402,58;2372;42138828795,4;0;0;2;10277901261600;RUB;4277866281,1700;3;
SNDX;IMOEX;19.09.2018;Индекс МосБиржи;Индекс МосБиржи;2404,42;2405,31;2416,53;2396,18;41072771599,1;0;0;2;10285776990200;RUB;4277866281,1700;3;
SNDX;IMOEX;20.09.2018;Индекс МосБиржи;Индекс МосБиржи;2400,89;2405,36;2434,94;2400,89;78554783175;0;0;2;10270699668800;RUB;4277866281,1700;3;
SNDX;IMOEX;21.09.2018;Индекс МосБиржи;Индекс МосБиржи;2426,8;2401,35;2426,8;2401;67062419017,9;0;0;2;10345029731700;RUB;4262826227,9000;3;
SNDX;IMOEX;24.09.2018;Индекс МосБиржи;Индекс МосБиржи;2430,01;2426,41;2432,64;2417,45;38325790113;0;0;2;10358691567200;RUB;4262826227,9000;3;
SNDX;IMOEX;25.09.2018;Индекс МосБиржи;Индекс МосБиржи;2444,22;2432,76;2444,65;2420,3;41597933304,5;0;0;2;10419279669100;RUB;4262826227,9000;3;
SNDX;IMOEX;26.09.2018;Индекс МосБиржи;Индекс МосБиржи;2427,29;2445,35;2449,42;2421,45;37184779240,2;0;0;2;10347133736000;RUB;4262826227,9000;3;
SNDX;IMOEX;27.09.2018;Индекс МосБиржи;Индекс МосБиржи;2474,57;2423,75;2474,57;2423,14;60380653372,2;0;0;2;10548673199100;RUB;4262826227,9000;3;
SNDX;IMOEX;28.09.2018;Индекс МосБиржи;Индекс МосБиржи;2475,36;2467,95;2476,86;2446,53;52113681518,5;0;0;2;10552043246100;RUB;4262826227,9000;3;
SNDX;IMOEX;01.10.2018;Индекс МосБиржи;Индекс МосБиржи;2472,22;2481,45;2493,82;2461,77;34671183344,2;0;0;2;10538651789200;RUB;4262826227,9000;3;
SNDX;IMOEX;02.10.2018;Индекс МосБиржи;Индекс МосБиржи;2449,7;2475,65;2480,19;2445,51;36790896437,9;0;0;2;10442643344400;RUB;4262826227,9000;3;
SNDX;IMOEX;03.10.2018;Индекс МосБиржи;Индекс МосБиржи;2493,91;2451,45;2501,78;2451,45;49917202576,7;0;0;2;10631122700600;RUB;4262826227,9000;3;
SNDX;IMOEX;04.10.2018;Индекс МосБиржи;Индекс МосБиржи;2465,03;2492,54;2498,07;2459,02;49410547714,7;0;0;2;10508015718700;RUB;4262826227,9000;3;
SNDX;IMOEX;05.10.2018;Индекс МосБиржи;Индекс МосБиржи;2450,9;2458,28;2466,31;2436,98;43668542924,6;0;0;2;10447751916100;RUB;4262826227,9000;3;
SNDX;IMOEX;08.10.2018;Индекс МосБиржи;Индекс МосБиржи;2454,28;2449,95;2466,17;2436,49;35427421796,8;0;0;2;10462161820300;RUB;4262826227,9000;3;
SNDX;IMOEX;09.10.2018;Индекс МосБиржи;Индекс МосБиржи;2443,83;2459,63;2478,87;2443,83;43434513039,3;0;0;2;10417639725000;RUB;4262826227,9000;3;
SNDX;IMOEX;10.10.2018;Индекс МосБиржи;Индекс МосБиржи;2417,69;2445,78;2454,28;2411,06;42298071426,4;0;0;2;10306206193900;RUB;4262826227,9000;3;
SNDX;IMOEX;11.10.2018;Индекс МосБиржи;Индекс МосБиржи;2366,47;2386,03;2388,63;2351,68;60349852497,3;0;0;2;10087859975500;RUB;4262826227,9000;3;
SNDX;IMOEX;12.10.2018;Индекс МосБиржи;Индекс МосБиржи;2403,02;2371,68;2407,4;2371,68;36002700221,1;0;0;2;10243636384500;RUB;4262826227,9000;3;
SNDX;IMOEX;15.10.2018;Индекс МосБиржи;Индекс МосБиржи;2389,05;2405,53;2414,16;2374,8;28076383834,6;0;0;2;10184122348600;RUB;4262826227,9000;3;
SNDX;IMOEX;16.10.2018;Индекс МосБиржи;Индекс МосБиржи;2417,26;2387,35;2418,65;2377,81;33705253286;0;0;2;10304343699400;RUB;4262826227,9000;3;
SNDX;IMOEX;17.10.2018;Индекс МосБиржи;Индекс МосБиржи;2411,42;2422,45;2433,5;2400,53;35869645218,3;0;0;2;10279485395500;RUB;4262826227,9000;3;
SNDX;IMOEX;18.10.2018;Индекс МосБиржи;Индекс МосБиржи;2378,62;2408,97;2411,22;2377,37;30817151092,6;0;0;2;10139637311100;RUB;4262826227,9000;3;
SNDX;IMOEX;19.10.2018;Индекс МосБиржи;Индекс МосБиржи;2344,79;2381,06;2381,83;2342,05;47863126338,5;0;0;2;9995430858200;RUB;4262826227,9000;3;
SNDX;IMOEX;22.10.2018;Индекс МосБиржи;Индекс МосБиржи;2308,56;2347,29;2361;2306,26;44652064472,2;0;0;2;9840978442640;RUB;4262826227,9000;3;
SNDX;IMOEX;23.10.2018;Индекс МосБиржи;Индекс МосБиржи;2305,58;2302,84;2321,46;2289,23;53010855002,8;0;0;2;9828298628820;RUB;4262826227,9000;3;
SNDX;IMOEX;24.10.2018;Индекс МосБиржи;Индекс МосБиржи;2336,49;2311,28;2348,87;2307,96;79163935268,3;0;0;2;9960057938880;RUB;4262826227,9000;3;
SNDX;IMOEX;25.10.2018;Индекс МосБиржи;Индекс МосБиржи;2331,59;2323,03;2336,68;2307,06;46534534438,8;0;0;2;9939175026450;RUB;4262826227,9000;3;
SNDX;IMOEX;26.10.2018;Индекс МосБиржи;Индекс МосБиржи;2293,22;2328,82;2328,82;2275,58;42187140361,4;0;0;2;9775591104160;RUB;4262826227,9000;3;
SNDX;IMOEX;29.10.2018;Индекс МосБиржи;Индекс МосБиржи;2317,06;2290,53;2321,77;2287,05;30789249078,8;0;0;2;9877229345340;RUB;4262826227,9000;3;
SNDX;IMOEX;30.10.2018;Индекс МосБиржи;Индекс МосБиржи;2299,98;2311,54;2316,89;2283,13;33102965088,8;0;0;2;9804428505930;RUB;4262826227,9000;3;
SNDX;IMOEX;31.10.2018;Индекс МосБиржи;Индекс МосБиржи;2352,71;2306,18;2352,71;2306,18;40437425487,2;0;0;2;10029190635600;RUB;4262826227,9000;3;
SNDX;IMOEX;01.11.2018;Индекс МосБиржи;Индекс МосБиржи;2359,33;2352,94;2366,37;2333,09;40437475898,3;0;0;2;10057434134700;RUB;4262826227,9000;3;
SNDX;IMOEX;02.11.2018;Индекс МосБиржи;Индекс МосБиржи;2377,95;2364,36;2385,95;2363,64;39957908798,3;0;0;2;10136797015700;RUB;4262826227,9000;3;
SNDX;IMOEX;06.11.2018;Индекс МосБиржи;Индекс МосБиржи;2412,31;2381,38;2412,31;2381,38;37900124821,9;0;0;2;10283269985300;RUB;4262826227,9000;3;
SNDX;IMOEX;07.11.2018;Индекс МосБиржи;Индекс МосБиржи;2445,34;2411,46;2445,34;2392,05;48898088238,2;0;0;2;10424080664900;RUB;4262826227,9000;3;
SNDX;IMOEX;08.11.2018;Индекс МосБиржи;Индекс МосБиржи;2438,62;2446,23;2454,84;2430,84;43655024418,3;0;0;2;10395395790300;RUB;4262826227,9000;3;
SNDX;IMOEX;09.11.2018;Индекс МосБиржи;Индекс МосБиржи;2403,47;2431,85;2431,85;2385,23;48419017315;0;0;2;10245590259200;RUB;4262826227,9000;3;
SNDX;IMOEX;12.11.2018;Индекс МосБиржи;Индекс МосБиржи;2393,81;2407,97;2425,08;2391,57;34152730435,7;0;0;2;10204408202200;RUB;4262826227,9000;3;
SNDX;IMOEX;13.11.2018;Индекс МосБиржи;Индекс МосБиржи;2374,94;2388,27;2398,95;2373,61;44330355763,3;0;0;2;10123936458200;RUB;4262826227,9000;3;
SNDX;IMOEX;14.11.2018;Индекс МосБиржи;Индекс МосБиржи;2378,59;2368,89;2379,67;2346,68;49144655064,9;0;0;2;10139510327600;RUB;4262826227,9000;3;
SNDX;IMOEX;15.11.2018;Индекс МосБиржи;Индекс МосБиржи;2381,45;2382,43;2396,93;2377,48;35634350265,2;0;0;2;10151712507800;RUB;4262826227,9000;3;
SNDX;IMOEX;16.11.2018;Индекс МосБиржи;Индекс МосБиржи;2372,67;2384,76;2398,2;2365,2;33948529950,5;0;0;2;10114271598900;RUB;4262826227,9000;3;
SNDX;IMOEX;19.11.2018;Индекс МосБиржи;Индекс МосБиржи;2373,78;2375,21;2391,72;2368,45;30717170181,3;0;0;2;10118992142100;RUB;4262826227,9000;3;
SNDX;IMOEX;20.11.2018;Индекс МосБиржи;Индекс МосБиржи;2341,6;2371,71;2371,71;2323,95;36964348122,3;0;0;2;9981844009000;RUB;4262826227,9000;3;
SNDX;IMOEX;21.11.2018;Индекс МосБиржи;Индекс МосБиржи;2357,97;2339,29;2362,28;2336,18;34730902207;0;0;2;10051599386500;RUB;4262826227,9000;3;
SNDX;IMOEX;22.11.2018;Индекс МосБиржи;Индекс МосБиржи;2369,53;2358,14;2372,06;2348,04;26314234412,4;0;0;2;10100882669300;RUB;4262826227,9000;3;
SNDX;IMOEX;23.11.2018;Индекс МосБиржи;Индекс МосБиржи;2342,97;2368,39;2368,39;2334;34432642081,1;0;0;2;9987695151700;RUB;4262826227,9000;3;
SNDX;IMOEX;26.11.2018;Индекс МосБиржи;Индекс МосБиржи;2308,5;2344,38;2346,94;2284,3;54332953137,5;0;0;2;9840715664100;RUB;4262826227,9000;3;
SNDX;IMOEX;27.11.2018;Индекс МосБиржи;Индекс МосБиржи;2338,71;2311,17;2345,01;2310,32;42285635155;0;0;2;9969534804820;RUB;4262826227,9000;3;
SNDX;IMOEX;28.11.2018;Индекс МосБиржи;Индекс МосБиржи;2381,12;2341,11;2386,82;2341,11;45897758220,8;0;0;2;10150294609300;RUB;4262826227,9000;3;
SNDX;IMOEX;29.11.2018;Индекс МосБиржи;Индекс МосБиржи;2398,56;2387,45;2410,49;2377,92;50814138744,7;0;0;2;10224645369000;RUB;4262826227,9000;3;
SNDX;IMOEX;30.11.2018;Индекс МосБиржи;Индекс МосБиржи;2392,5;2394,54;2402,14;2378,74;59489968338,6;0;0;2;10198821906700;RUB;4262826227,9000;3;
SNDX;IMOEX;03.12.2018;Индекс МосБиржи;Индекс МосБиржи;2441,19;2405,18;2446,15;2405,18;52441577467,9;0;0;2;10406361274000;RUB;4262826227,9000;3;
SNDX;IMOEX;04.12.2018;Индекс МосБиржи;Индекс МосБиржи;2443,38;2440,63;2449,92;2426,71;40442645881,9;0;0;2;10415706576500;RUB;4262826227,9000;3;
SNDX;IMOEX;05.12.2018;Индекс МосБиржи;Индекс МосБиржи;2445,55;2425,02;2445,55;2409,32;33933154753,2;0;0;2;10424934839800;RUB;4262826227,9000;3;
SNDX;IMOEX;06.12.2018;Индекс МосБиржи;Индекс МосБиржи;2412,31;2438,79;2438,79;2391,63;39963838272;0;0;2;10283253443500;RUB;4262826227,9000;3;
SNDX;IMOEX;07.12.2018;Индекс МосБиржи;Индекс МосБиржи;2431,29;2415,04;2440,03;2412,7;42554020341,7;0;0;2;10364155803900;RUB;4262826227,9000;3;
SNDX;IMOEX;10.12.2018;Индекс МосБиржи;Индекс МосБиржи;2396,84;2426,4;2429,72;2396,69;33390001202,6;0;0;2;10217302099500;RUB;4262826227,9000;3;
SNDX;IMOEX;11.12.2018;Индекс МосБиржи;Индекс МосБиржи;2394,26;2397,71;2408,07;2382,2;35151485620,8;0;0;2;10206330069500;RUB;4262826227,9000;3;
SNDX;IMOEX;12.12.2018;Индекс МосБиржи;Индекс МосБиржи;2370,35;2392,84;2395,81;2366,76;34084868145,8;0;0;2;10104391722900;RUB;4262826227,9000;3;
SNDX;IMOEX;13.12.2018;Индекс МосБиржи;Индекс МосБиржи;2378,5;2368,3;2379,18;2359,83;32206789537,7;0;0;2;10139146944800;RUB;4262826227,9000;3;
SNDX;IMOEX;14.12.2018;Индекс МосБиржи;Индекс МосБиржи;2365,69;2376,87;2376,87;2351,62;31496104016,5;0;0;2;10084522496400;RUB;4262826227,9000;3;
SNDX;IMOEX;17.12.2018;Индекс МосБиржи;Индекс МосБиржи;2359,13;2363,55;2379,07;2354,87;29749112530,9;0;0;2;10056579911200;RUB;4262826227,9000;3;
SNDX;IMOEX;18.12.2018;Индекс МосБиржи;Индекс МосБиржи;2350,29;2353,75;2353,75;2321,57;44721501606,8;0;0;2;10018881329400;RUB;4262826227,9000;3;
SNDX;IMOEX;19.12.2018;Индекс МосБиржи;Индекс МосБиржи;2358,58;2347,28;2360,36;2330,72;36660622593,2;0;0;2;10054209371300;RUB;4262826227,9000;3;
SNDX;IMOEX;20.12.2018;Индекс МосБиржи;Индекс МосБиржи;2352,88;2348,79;2352,88;2317,57;48124567941,4;0;0;2;10029920644600;RUB;4262826227,9000;3;
SNDX;IMOEX;21.12.2018;Индекс МосБиржи;Индекс МосБиржи;2347,17;2351,98;2351,98;2330,86;44325417891,8;0;0;2;9721009089140;RUB;4141587958,0200;3;
SNDX;IMOEX;24.12.2018;Индекс МосБиржи;Индекс МосБиржи;2322,27;2345,98;2346,36;2315,43;19330544475,9;0;0;2;9617896198310;RUB;4141587958,0200;3;
SNDX;IMOEX;25.12.2018;Индекс МосБиржи;Индекс МосБиржи;2290,86;2318,43;2318,43;2258,27;18561229588;0;0;2;9487797140400;RUB;4141587958,0200;3;
SNDX;IMOEX;26.12.2018;Индекс МосБиржи;Индекс МосБиржи;2308,85;2291,98;2315,98;2291,98;14946480535,1;0;0;2;9562322669710;RUB;4141587958,0200;3;
SNDX;IMOEX;27.12.2018;Индекс МосБиржи;Индекс МосБиржи;2327,81;2316,66;2340,63;2316,66;28111243381;0;0;2;9640819592920;RUB;4141587958,0200;3;
SNDX;IMOEX;28.12.2018;Индекс МосБиржи;Индекс МосБиржи;2358,5;2329,96;2369,24;2329,96;23673897498;0;0;2;9767947486870;RUB;4141587958,0200;3;
SNDX;IMOEX;29.12.2018;Индекс МосБиржи;Индекс МосБиржи;2369,33;2359,38;2370;2357,1;5558291495,72;0;0;2;9812785671010;RUB;4141587958,0200;3;
SNDX;IMOEX;03.01.2019;Индекс МосБиржи;Индекс МосБиржи;2375,6;2370,56;2387,21;2350,41;23065788705,4;0;0;2;9838755196860;RUB;4141587958,0200;3;
SNDX;IMOEX;04.01.2019;Индекс МосБиржи;Индекс МосБиржи;2406,5;2377,71;2406,5;2377,71;19959820960;0;0;2;9966713237140;RUB;4141587958,0200;3;
SNDX;IMOEX;08.01.2019;Индекс МосБиржи;Индекс МосБиржи;2389,69;2400,96;2403,66;2375,01;26939659761,2;0;0;2;9897095018960;RUB;4141587958,0200;3;
SNDX;IMOEX;09.01.2019;Индекс МосБиржи;Индекс МосБиржи;2414,13;2393,55;2414,13;2393,55;36438416186,2;0;0;2;9998326001230;RUB;4141587958,0200;3;
SNDX;IMOEX;10.01.2019;Индекс МосБиржи;Индекс МосБиржи;2434,15;2413,27;2434,15;2398,16;34451721994,8;0;0;2;10081244198500;RUB;4141587958,0200;3;
SNDX;IMOEX;11.01.2019;Индекс МосБиржи;Индекс МосБиржи;2444,45;2435,71;2448,17;2430,45;36424668132,7;0;0;2;10123901540700;RUB;4141587958,0200;3;
SNDX;IMOEX;14.01.2019;Индекс МосБиржи;Индекс МосБиржи;2440,15;2438,35;2440,15;2418,65;25155039996,1;0;0;2;10106109745800;RUB;4141587958,0200;3;
SNDX;IMOEX;15.01.2019;Индекс МосБиржи;Индекс МосБиржи;2439,55;2442,26;2457,35;2423,86;33635616939,4;0;0;2;10103605848000;RUB;4141587958,0200;3;
SNDX;IMOEX;16.01.2019;Индекс МосБиржи;Индекс МосБиржи;2434,6;2440,34;2446,13;2426,8;32907264249,5;0;0;2;10083090141000;RUB;4141587958,0200;3;
SNDX;IMOEX;17.01.2019;Индекс МосБиржи;Индекс МосБиржи;2447,64;2436,48;2447,64;2425,51;37213378397,9;0;0;2;10137125490400;RUB;4141587958,0200;3;
SNDX;IMOEX;18.01.2019;Индекс МосБиржи;Индекс МосБиржи;2473,61;2454,19;2473,61;2451,65;40343793500,9;0;0;2;10244691615200;RUB;4141587958,0200;3;
SNDX;IMOEX;21.01.2019;Индекс МосБиржи;Индекс МосБиржи;2468,25;2473,67;2481,88;2468,18;27619025346;0;0;2;10222462971300;RUB;4141587958,0200;3;
SNDX;IMOEX;22.01.2019;Индекс МосБиржи;Индекс МосБиржи;2468,73;2466,35;2469,87;2454,19;33716589105,7;0;0;2;10224454464700;RUB;4141587958,0200;3;
SNDX;IMOEX;23.01.2019;Индекс МосБиржи;Индекс МосБиржи;2491,49;2467,91;2493,06;2466,59;39470414561,1;0;0;2;10318715032600;RUB;4141587958,0200;3;
SNDX;IMOEX;24.01.2019;Индекс МосБиржи;Индекс МосБиржи;2482,71;2490,05;2494,09;2470,3;49338802888,2;0;0;2;10282351472400;RUB;4141587958,0200;3;
SNDX;IMOEX;25.01.2019;Индекс МосБиржи;Индекс МосБиржи;2498,23;2485,71;2498,23;2482,99;36810095274,8;0;0;2;10346637582700;RUB;4141587958,0200;3;
SNDX;IMOEX;28.01.2019;Индекс МосБиржи;Индекс МосБиржи;2476,81;2499,19;2502,73;2467,5;33484046714,9;0;0;2;10257915620500;RUB;4141587958,0200;3;
SNDX;IMOEX;29.01.2019;Индекс МосБиржи;Индекс МосБиржи;2498,35;2475,68;2501,69;2464,25;36139908091,3;0;0;2;10347131170000;RUB;4141587958,0200;3;
SNDX;IMOEX;30.01.2019;Индекс МосБиржи;Индекс МосБиржи;2511,86;2497,09;2513,77;2492,52;37518582253,7;0;0;2;10403105278600;RUB;4141587958,0200;3;
SNDX;IMOEX;31.01.2019;Индекс МосБиржи;Индекс МосБиржи;2521,1;2517,89;2536,28;2515,86;49213875974,8;0;0;2;10441368231400;RUB;4141587958,0200;3;
SNDX;IMOEX;01.02.2019;Индекс МосБиржи;Индекс МосБиржи;2521,7;2520,08;2531,51;2512,76;35065274603,1;0;0;2;10443852228400;RUB;4141587958,0200;3;
SNDX;IMOEX;04.02.2019;Индекс МосБиржи;Индекс МосБиржи;2523,52;2523,04;2537,47;2519,79;26735197993,2;0;0;2;10451365640500;RUB;4141587958,0200;3;
SNDX;IMOEX;05.02.2019;Индекс МосБиржи;Индекс МосБиржи;2547,27;2524,35;2549,62;2523,78;31797859136;0;0;2;10549754203900;RUB;4141587958,0200;3;
SNDX;IMOEX;06.02.2019;Индекс МосБиржи;Индекс МосБиржи;2539,73;2547,53;2551,97;2533,92;29001686983,8;0;0;2;10518506605500;RUB;4141587958,0200;3;
SNDX;IMOEX;07.02.2019;Индекс МосБиржи;Индекс МосБиржи;2509,89;2537,41;2540,45;2506,6;38004832275,5;0;0;2;10394932246400;RUB;4141587958,0200;3;
SNDX;IMOEX;08.02.2019;Индекс МосБиржи;Индекс МосБиржи;2502,82;2508,85;2511,21;2495;29567612063,2;0;0;2;10365636747900;RUB;4141587958,0200;3;
SNDX;IMOEX;11.02.2019;Индекс МосБиржи;Индекс МосБиржи;2510,22;2503,88;2521,82;2503,76;29342767884,6;0;0;2;10396292926000;RUB;4141587958,0200;3;
SNDX;IMOEX;12.02.2019;Индекс МосБиржи;Индекс МосБиржи;2533,32;2510,91;2535,66;2510,91;35489709406,6;0;0;2;10491961701400;RUB;4141587958,0200;3;
SNDX;IMOEX;13.02.2019;Индекс МосБиржи;Индекс МосБиржи;2485,76;2534,57;2535,96;2483,81;47947396766,6;0;0;2;10295001874100;RUB;4141587958,0200;3;
